1	18.97
1	39.50
1	40.78
1	40.75
1	37.63
1	40.16
1	36.49
1	37.15
1	38.02
1	35.60
1	37.71
1	35.01
1	36.20
1	34.31
1	35.07
1	31.54
1	28.02
1	23.01
2	21.32
2	41.47
2	39.13
2	38.78
2	37.55
2	37.32
2	35.90
2	39.20
2	40.80
2	35.82
2	34.31
2	35.12
2	34.60
2	33.11
2	33.67
2	30.79
2	30.59
3	21.42
3	20.10
3	41.04
3	41.28
3	38.88
3	36.04
3	37.54
3	35.41
3	35.23
3	38.94
3	36.30
3	35.88
3	37.74
3	36.46
3	34.43
3	35.37
3	31.65
3	26.78
4	28.92
4	21.22
4	18.69
4	42.65
4	39.02
4	40.08
4	36.79
4	37.74
4	35.92
4	37.68
4	40.57
4	35.94
4	34.37
4	36.35
4	36.76
4	34.58
4	34.34
4	31.20
5	30.93
5	27.92
5	20.15
5	19.15
5	39.76
5	38.66
5	39.39
5	37.98
5	38.80
5	37.00
5	38.14
5	37.74
5	36.18
5	36.63
5	33.52
5	34.27
5	34.34
5	34.66
6	33.65
6	32.91
6	30.76
6	27.68
6	24.34
6	18.44
6	43.71
6	39.88
6	40.76
6	37.48
6	36.00
6	36.08
6	35.96
6	38.88
6	36.67
6	35.03
6	36.05
6	36.95
7	35.44
7	34.71
7	33.65
7	33.11
7	29.24
7	28.23
7	23.19
7	19.25
7	39.66
7	38.44
7	40.09
7	38.26
7	37.14
7	37.68
7	36.05
7	40.04
7	37.06
7	35.31
8	35.25
8	34.63
8	41.87
8	32.49
8	32.74
8	31.36
8	29.13
8	22.33
8	21.75
8	39.45
8	40.19
8	40.71
8	36.09
8	38.06
8	35.04
8	36.99
8	39.70
8	37.89
9	35.60
9	34.96
9	35.11
9	35.26
9	33.00
9	31.46
9	32.67
9	28.50
9	21.56
9	19.18
9	43.55
9	39.39
9	39.57
9	39.11
9	39.68
9	36.28
9	39.08
9	40.40
10	38.55
10	38.18
10	33.30
10	34.36
10	34.61
10	31.43
10	34.68
10	30.21
10	26.63
10	23.74
10	20.69
10	42.83
10	40.65
10	36.75
10	39.13
10	35.56
10	35.94
10	36.87
11	37.42
11	39.14
11	37.73
11	37.21
11	33.26
11	34.14
11	32.58
11	35.01
11	30.70
11	27.50
11	21.41
11	19.13
11	41.49
11	43.07
11	37.11
11	38.99
11	36.41
11	35.20
12	38.52
12	37.55
12	36.69
12	36.05
12	35.02
12	36.97
12	30.54
12	33.84
12	30.17
12	38.34
12	29.93
12	20.87
12	19.47
12	40.10
12	39.19
12	38.31
12	38.89
12	37.43
13	38.36
13	38.14
13	42.59
13	38.36
13	37.54
13	36.10
13	32.42
13	33.15
13	32.89
13	28.59
13	36.75
13	27.38
13	20.05
13	21.31
